Gene	GOID	ONTOLOGY	TERM
TRIREDRAFT_38863	GO:0005543	MF	fungal-type vacuole membrane
TRIREDRAFT_3892	GO:0071528	BP	tRNA re-export from nucleus
TRIREDRAFT_3892	GO:0000049	MF	tRNA binding
TRIREDRAFT_3892	GO:0008536	MF	Ran GTPase binding
TRIREDRAFT_3892	GO:0006409	BP	tRNA export from nucleus
TRIREDRAFT_3909	GO:0032543	BP	mitochondrial translation
TRIREDRAFT_3909	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_39221	GO:0006355	BP	regulation of transcription
TRIREDRAFT_39221	GO:0008270	MF	 DNA-templated
TRIREDRAFT_39221	GO:0042025	CC	zinc ion binding
TRIREDRAFT_39221	GO:0000981	MF	host cell nucleus
TRIREDRAFT_39221	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_39221	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_39221	GO:0042025	CC	zinc ion binding
TRIREDRAFT_39221	GO:0000981	MF	regulation of transcription
TRIREDRAFT_39285	GO:0008168	MF	methyltransferase activity
TRIREDRAFT_3949	GO:0005515	MF	protein binding
TRIREDRAFT_3949	GO:0007264	BP	small GTPase mediated signal transduction
TRIREDRAFT_3949	GO:0005085	MF	guanyl-nucleotide exchange factor activity
TRIREDRAFT_39535	GO:0071949	MF	FAD binding
TRIREDRAFT_39588	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_39588	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_39637	GO:0055085	BP	transmembrane transport
TRIREDRAFT_39637	GO:0016021	CC	integral component of membrane
TRIREDRAFT_39753	GO:0003824	MF	catalytic activity
TRIREDRAFT_39753	GO:0009116	BP	nucleoside metabolic process
TRIREDRAFT_39755	GO:0004553	MF	hydrolase activity
TRIREDRAFT_39755	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
TRIREDRAFT_3984	GO:0005515	MF	protein binding
TRIREDRAFT_39996	GO:0005515	MF	protein binding
TRIREDRAFT_4004	GO:0005634	CC	nucleus
TRIREDRAFT_4004	GO:0003677	MF	DNA binding
TRIREDRAFT_40053	GO:0008139	MF	nuclear localization sequence binding
TRIREDRAFT_40053	GO:0006913	BP	nucleocytoplasmic transport
TRIREDRAFT_40053	GO:0017056	MF	structural constituent of nuclear pore
TRIREDRAFT_40053	GO:0005643	CC	nuclear pore
TRIREDRAFT_40074	GO:0016791	MF	phosphatase activity
TRIREDRAFT_40074	GO:0005975	BP	carbohydrate metabolic process
TRIREDRAFT_40074	GO:0005975	BP	carbohydrate metabolic process
TRIREDRAFT_40074	GO:0042578	MF	phosphoric ester hydrolase activity
TRIREDRAFT_4009	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_4009	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_4009	GO:0030060	MF	L-malate dehydrogenase activity
TRIREDRAFT_4009	GO:0006099	BP	tricarboxylic acid cycle
TRIREDRAFT_4009	GO:0005975	BP	carbohydrate metabolic process
TRIREDRAFT_4009	GO:0016616	MF	oxidoreductase activity
TRIREDRAFT_4009	GO:0055114	BP	 acting on the CH-OH group of donors
TRIREDRAFT_4009	GO:0003824	MF	 NAD or NADP as acceptor
TRIREDRAFT_4009	GO:0019752	BP	oxidation-reduction process
TRIREDRAFT_4009	GO:0016616	MF	catalytic activity
TRIREDRAFT_4009	GO:0055114	BP	carboxylic acid metabolic process
TRIREDRAFT_4009	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_4009	GO:0016616	MF	 acting on the CH-OH group of donors
TRIREDRAFT_4009	GO:0006108	BP	 NAD or NADP as acceptor
TRIREDRAFT_4009	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_4009	GO:0016615	MF	oxidation-reduction process
TRIREDRAFT_40199	GO:0016787	MF	hydrolase activity
TRIREDRAFT_40216	GO:0015095	MF	magnesium ion transmembrane transporter activity
TRIREDRAFT_40216	GO:0015693	BP	magnesium ion transport
TRIREDRAFT_40216	GO:0016021	CC	integral component of membrane
TRIREDRAFT_40290	GO:0016884	MF	carbon-nitrogen ligase activity
TRIREDRAFT_40298	GO:0009249	BP	protein lipoylation
TRIREDRAFT_40298	GO:0033819	MF	lipoyl(octanoyl) transferase activity
TRIREDRAFT_40298	GO:0006464	BP	cellular protein modification process
TRIREDRAFT_40343	GO:0006368	BP	transcription elongation from RNA polymerase II promoter
TRIREDRAFT_40343	GO:0005634	CC	nucleus
TRIREDRAFT_40343	GO:0070449	CC	elongin complex
TRIREDRAFT_40346	GO:0008270	MF	zinc ion binding
TRIREDRAFT_40346	GO:0016799	MF	hydrolase activity
TRIREDRAFT_40346	GO:0003906	MF	 hydrolyzing N-glycosyl compounds
TRIREDRAFT_40346	GO:0006284	BP	DNA-(apurinic or apyrimidinic site) endonuclease activity
TRIREDRAFT_40346	GO:0003684	MF	base-excision repair
TRIREDRAFT_40346	GO:0008270	MF	damaged DNA binding
TRIREDRAFT_40346	GO:0003906	MF	zinc ion binding
TRIREDRAFT_40346	GO:0016799	MF	DNA-(apurinic or apyrimidinic site) endonuclease activity
TRIREDRAFT_40346	GO:0006289	BP	hydrolase activity
TRIREDRAFT_40346	GO:0003684	MF	 hydrolyzing N-glycosyl compounds
TRIREDRAFT_40346	GO:0003676	MF	nucleotide-excision repair
TRIREDRAFT_40374	GO:0005886	CC	plasma membrane
TRIREDRAFT_4040	GO:0006383	BP	transcription by RNA polymerase III
TRIREDRAFT_4040	GO:0005666	CC	RNA polymerase III complex
TRIREDRAFT_4064	GO:0009097	BP	isoleucine biosynthetic process
TRIREDRAFT_4064	GO:0004794	MF	L-threonine ammonia-lyase activity
TRIREDRAFT_4064	GO:0006520	BP	cellular amino acid metabolic process
TRIREDRAFT_4064	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_4069	GO:0003824	MF	catalytic activity
TRIREDRAFT_40775	GO:0016021	CC	integral component of membrane
TRIREDRAFT_40914	GO:0003723	MF	RNA binding
TRIREDRAFT_40914	GO:0006400	BP	tRNA modification
TRIREDRAFT_40914	GO:0003723	MF	RNA binding
TRIREDRAFT_40918	GO:0000079	BP	regulation of cyclin-dependent protein serine/threonine kinase activity
TRIREDRAFT_40918	GO:0019901	MF	protein kinase binding
TRIREDRAFT_40945	GO:0006284	BP	base-excision repair
TRIREDRAFT_40945	GO:0003824	MF	catalytic activity
TRIREDRAFT_40945	GO:0006281	BP	DNA repair
TRIREDRAFT_40945	GO:0006289	BP	nucleotide-excision repair
TRIREDRAFT_40945	GO:0008534	MF	oxidized purine nucleobase lesion DNA N-glycosylase activity
TRIREDRAFT_40945	GO:0003684	MF	damaged DNA binding
TRIREDRAFT_41009	GO:0003924	MF	GTPase activity
TRIREDRAFT_41009	GO:0005525	MF	GTP binding
TRIREDRAFT_41035	GO:0016020	CC	membrane
TRIREDRAFT_4104	GO:0046872	MF	metal ion binding
TRIREDRAFT_4104	GO:0046872	MF	metal ion binding
TRIREDRAFT_4104	GO:0016813	MF	hydrolase activity
TRIREDRAFT_4109	GO:0003824	MF	catalytic activity
TRIREDRAFT_4109	GO:0009058	BP	biosynthetic process
TRIREDRAFT_4109	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_4109	GO:0003824	MF	catalytic activity
TRIREDRAFT_4109	GO:0009058	BP	biosynthetic process
TRIREDRAFT_4109	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_41111	GO:0006357	BP	regulation of transcription by RNA polymerase II
TRIREDRAFT_41111	GO:0003712	MF	transcription coregulator activity
TRIREDRAFT_41111	GO:0016592	CC	mediator complex
TRIREDRAFT_4114	GO:0050660	MF	flavin adenine dinucleotide binding
TRIREDRAFT_4114	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_4114	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_4114	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_4114	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_4114	GO:0050660	MF	flavin adenine dinucleotide binding
TRIREDRAFT_4114	GO:0071949	MF	FAD binding
TRIREDRAFT_41149	GO:0008080	MF	N-acetyltransferase activity
TRIREDRAFT_41152	GO:0003824	MF	catalytic activity
TRIREDRAFT_41152	GO:0009116	BP	nucleoside metabolic process
TRIREDRAFT_4117	GO:0003824	MF	catalytic activity
TRIREDRAFT_4117	GO:0004043	MF	L-aminoadipate-semialdehyde dehydrogenase activity
TRIREDRAFT_4117	GO:0009085	BP	lysine biosynthetic process
TRIREDRAFT_41178	GO:0055085	BP	transmembrane transport
TRIREDRAFT_41178	GO:0015267	MF	channel activity
TRIREDRAFT_41178	GO:0016020	CC	membrane
TRIREDRAFT_41208	GO:0016787	MF	hydrolase activity
TRIREDRAFT_41325	GO:0016021	CC	integral component of membrane
TRIREDRAFT_4136	GO:0005515	MF	protein binding
TRIREDRAFT_4136	GO:0032784	BP	regulation of DNA-templated transcription
TRIREDRAFT_4136	GO:0006357	BP	 elongation
TRIREDRAFT_4136	GO:0006355	BP	regulation of transcription by RNA polymerase II
TRIREDRAFT_4136	GO:0006357	BP	regulation of transcription
TRIREDRAFT_4136	GO:0032784	BP	 DNA-templated
TRIREDRAFT_41428	GO:0016311	BP	dephosphorylation
TRIREDRAFT_41428	GO:0004725	MF	protein tyrosine phosphatase activity
TRIREDRAFT_4146	GO:0071949	MF	FAD binding
TRIREDRAFT_41504	GO:0000287	MF	magnesium ion binding
TRIREDRAFT_41504	GO:0008897	MF	holo-[acyl-carrier-protein] synthase activity
TRIREDRAFT_4152	GO:0005524	MF	ATP binding
TRIREDRAFT_4152	GO:0016462	MF	pyrophosphatase activity
TRIREDRAFT_4152	GO:0005524	MF	ATP binding
TRIREDRAFT_4152	GO:0006177	BP	GMP biosynthetic process
TRIREDRAFT_4152	GO:0003922	MF	GMP synthase (glutamine-hydrolyzing) activity
TRIREDRAFT_4152	GO:0006164	BP	purine nucleotide biosynthetic process
TRIREDRAFT_4152	GO:0005524	MF	ATP binding
TRIREDRAFT_4152	GO:0006177	BP	GMP biosynthetic process
TRIREDRAFT_4152	GO:0003922	MF	GMP synthase (glutamine-hydrolyzing) activity
TRIREDRAFT_4154	GO:0070131	BP	positive regulation of mitochondrial translation
TRIREDRAFT_4154	GO:0043022	MF	ribosome binding
TRIREDRAFT_4154	GO:0034551	BP	mitochondrial respiratory chain complex III assembly
TRIREDRAFT_4154	GO:0005739	CC	mitochondrion
TRIREDRAFT_41546	GO:0000776	CC	kinetochore
TRIREDRAFT_41546	GO:0034508	BP	centromere complex assembly
TRIREDRAFT_41573	GO:0006355	BP	regulation of transcription
TRIREDRAFT_41573	GO:0003700	MF	 DNA-templated
TRIREDRAFT_41590	GO:0005384	MF	manganese ion transmembrane transporter activity
TRIREDRAFT_41590	GO:0030026	BP	cellular manganese ion homeostasis
TRIREDRAFT_41663	GO:0005515	MF	protein binding
TRIREDRAFT_4170	GO:0005515	MF	protein binding
TRIREDRAFT_4170	GO:0006974	BP	cellular response to DNA damage stimulus
TRIREDRAFT_4171	GO:0055085	BP	transmembrane transport
TRIREDRAFT_4171	GO:0016021	CC	integral component of membrane
TRIREDRAFT_41712	GO:0005515	MF	protein binding
TRIREDRAFT_41719	GO:0005507	MF	copper ion binding
TRIREDRAFT_41719	GO:0055070	BP	copper ion homeostasis
TRIREDRAFT_41761	GO:0005384	MF	manganese ion transmembrane transporter activity
TRIREDRAFT_41761	GO:0030026	BP	cellular manganese ion homeostasis
TRIREDRAFT_41768	GO:0004553	MF	hydrolase activity
TRIREDRAFT_41768	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
TRIREDRAFT_41800	GO:0016125	BP	sterol metabolic process
TRIREDRAFT_41800	GO:0016021	CC	integral component of membrane
TRIREDRAFT_41800	GO:0047750	MF	cholestenol delta-isomerase activity
TRIREDRAFT_41895	GO:0005515	MF	protein binding
TRIREDRAFT_41942	GO:0036361	MF	racemase activity
TRIREDRAFT_41942	GO:0006807	BP	 acting on amino acids and derivatives
TRIREDRAFT_4196	GO:1902600	BP	proton transmembrane transport
TRIREDRAFT_4196	GO:0015078	MF	proton transmembrane transporter activity
TRIREDRAFT_4196	GO:0033177	CC	proton-transporting two-sector ATPase complex
TRIREDRAFT_4196	GO:1902600	BP	 proton-transporting domain
TRIREDRAFT_4196	GO:0015078	MF	proton transmembrane transport
TRIREDRAFT_4196	GO:0033179	CC	proton transmembrane transporter activity
TRIREDRAFT_42027	GO:0005515	MF	protein binding
TRIREDRAFT_42053	GO:0016021	CC	integral component of membrane
TRIREDRAFT_4213	GO:0003723	MF	RNA binding
TRIREDRAFT_4213	GO:0033897	MF	ribonuclease T2 activity
TRIREDRAFT_42152	GO:0016977	MF	chitosanase activity
TRIREDRAFT_42181	GO:0006364	BP	rRNA processing
TRIREDRAFT_42181	GO:0030688	CC	preribosome
TRIREDRAFT_42193	GO:0016787	MF	hydrolase activity
TRIREDRAFT_4221	GO:0003824	MF	catalytic activity
TRIREDRAFT_42249	GO:0046983	MF	protein dimerization activity
TRIREDRAFT_42249	GO:0003677	MF	DNA binding
TRIREDRAFT_42249	GO:0045944	BP	positive regulation of transcription by RNA polymerase II
TRIREDRAFT_42249	GO:0000987	MF	cis-regulatory region sequence-specific DNA binding
TRIREDRAFT_42249	GO:0000981	MF	DNA-binding transcription factor activity
TRIREDRAFT_42264	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_42267	GO:0005515	MF	protein binding
TRIREDRAFT_4231	GO:0008270	MF	zinc ion binding
TRIREDRAFT_4231	GO:0006355	BP	regulation of transcription
TRIREDRAFT_4231	GO:0043565	MF	 DNA-templated
TRIREDRAFT_4231	GO:0008270	MF	sequence-specific DNA binding
TRIREDRAFT_4231	GO:0003700	MF	zinc ion binding
TRIREDRAFT_4231	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_4231	GO:0006355	BP	zinc ion binding
TRIREDRAFT_42346	GO:0008080	MF	N-acetyltransferase activity
TRIREDRAFT_42355	GO:0005515	MF	protein binding
TRIREDRAFT_4244	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_4244	GO:0005524	MF	ATP binding
TRIREDRAFT_42449	GO:0008080	MF	N-acetyltransferase activity
TRIREDRAFT_42513	GO:0006360	BP	transcription by RNA polymerase I
TRIREDRAFT_42571	GO:0016787	MF	hydrolase activity
TRIREDRAFT_4265	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_4265	GO:0004523	MF	RNA-DNA hybrid ribonuclease activity
TRIREDRAFT_4265	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_4265	GO:0000287	MF	magnesium ion binding
TRIREDRAFT_4265	GO:0004523	MF	RNA-DNA hybrid ribonuclease activity
TRIREDRAFT_42792	GO:0005515	MF	protein binding
TRIREDRAFT_42825	GO:0008270	MF	zinc ion binding
TRIREDRAFT_42825	GO:0016787	MF	hydrolase activity
TRIREDRAFT_42825	GO:0003824	MF	catalytic activity
TRIREDRAFT_42825	GO:0009972	BP	cytidine deamination
TRIREDRAFT_42825	GO:0008270	MF	zinc ion binding
TRIREDRAFT_42825	GO:0004126	MF	cytidine deaminase activity
TRIREDRAFT_4284	GO:0006412	BP	translation
TRIREDRAFT_4284	GO:0005840	CC	ribosome
TRIREDRAFT_4284	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_42866	GO:0047617	MF	acyl-CoA hydrolase activity
TRIREDRAFT_42915	GO:0032543	BP	mitochondrial translation
TRIREDRAFT_42915	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_42919	GO:0005515	MF	protein binding
TRIREDRAFT_42953	GO:0016592	CC	mediator complex
TRIREDRAFT_42953	GO:0006357	BP	regulation of transcription by RNA polymerase II
TRIREDRAFT_42953	GO:0003712	MF	transcription coregulator activity
TRIREDRAFT_42953	GO:0016592	CC	mediator complex
TRIREDRAFT_43071	GO:0046982	MF	protein heterodimerization activity
TRIREDRAFT_4308	GO:0008270	MF	zinc ion binding
TRIREDRAFT_4308	GO:0008237	MF	metallopeptidase activity
TRIREDRAFT_4308	GO:0006508	BP	proteolysis
TRIREDRAFT_43195	GO:0071821	CC	FANCM-MHF complex
TRIREDRAFT_43195	GO:0046982	MF	protein heterodimerization activity
TRIREDRAFT_43225	GO:0003723	MF	RNA binding
TRIREDRAFT_43236	GO:0005750	CC	mitochondrial respiratory chain complex III
TRIREDRAFT_43236	GO:0006122	BP	mitochondrial electron transport
TRIREDRAFT_43236	GO:0005743	CC	 ubiquinol to cytochrome c
TRIREDRAFT_43268	GO:0003729	MF	mRNA binding
TRIREDRAFT_43268	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_43269	GO:0046983	MF	protein dimerization activity
TRIREDRAFT_43347	GO:0008608	BP	attachment of spindle microtubules to kinetochore
TRIREDRAFT_43347	GO:0072686	CC	mitotic spindle
TRIREDRAFT_43347	GO:0042729	CC	DASH complex
TRIREDRAFT_43397	GO:0030145	MF	manganese ion binding
TRIREDRAFT_43430	GO:0016021	CC	integral component of membrane
TRIREDRAFT_43599	GO:0003924	MF	GTPase activity
TRIREDRAFT_43599	GO:0005525	MF	GTP binding
TRIREDRAFT_43599	GO:0005525	MF	GTP binding
TRIREDRAFT_43615	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_43615	GO:0003723	MF	RNA binding
TRIREDRAFT_43615	GO:0003743	MF	translation initiation factor activity
TRIREDRAFT_43618	GO:0006368	BP	transcription elongation from RNA polymerase II promoter
TRIREDRAFT_43618	GO:0016570	BP	histone modification
TRIREDRAFT_43618	GO:0016593	CC	Cdc73/Paf1 complex
TRIREDRAFT_43649	GO:0005524	MF	ATP binding
TRIREDRAFT_43649	GO:0051082	MF	unfolded protein binding
TRIREDRAFT_43649	GO:0006457	BP	protein folding
TRIREDRAFT_43649	GO:0005524	MF	ATP binding
TRIREDRAFT_4366	GO:0006260	BP	DNA replication
TRIREDRAFT_4366	GO:0005664	CC	nuclear origin of replication recognition complex
TRIREDRAFT_4366	GO:0003677	MF	DNA binding
TRIREDRAFT_43662	GO:0006164	BP	purine nucleotide biosynthetic process
TRIREDRAFT_43662	GO:0004639	MF	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity
TRIREDRAFT_43664	GO:0070569	MF	uridylyltransferase activity
TRIREDRAFT_43664	GO:0006011	BP	UDP-glucose metabolic process
TRIREDRAFT_43664	GO:0003983	MF	UTP:glucose-1-phosphate uridylyltransferase activity
TRIREDRAFT_43671	GO:0072488	BP	ammonium transmembrane transport
TRIREDRAFT_43671	GO:0016020	CC	membrane
TRIREDRAFT_43671	GO:0008519	MF	ammonium transmembrane transporter activity
TRIREDRAFT_43671	GO:0008519	MF	ammonium transmembrane transporter activity
TRIREDRAFT_43671	GO:0016020	CC	membrane
TRIREDRAFT_43671	GO:0015696	BP	ammonium transport
TRIREDRAFT_43680	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_43701	GO:0055085	BP	transmembrane transport
TRIREDRAFT_43701	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_43701	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_43802	GO:0016021	CC	integral component of membrane
TRIREDRAFT_43814	GO:0006412	BP	translation
TRIREDRAFT_43814	GO:0006412	BP	translation
TRIREDRAFT_43814	GO:0005840	CC	ribosome
TRIREDRAFT_43814	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_43814	GO:0006412	BP	translation
TRIREDRAFT_43814	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_43814	GO:0005840	CC	ribosome
TRIREDRAFT_43831	GO:0016021	CC	integral component of membrane
TRIREDRAFT_43831	GO:0000166	MF	nucleotide binding
TRIREDRAFT_43831	GO:0015914	BP	phospholipid transport
TRIREDRAFT_43831	GO:0140326	MF	ATPase-coupled intramembrane lipid transporter activity
TRIREDRAFT_43831	GO:0000287	MF	magnesium ion binding
TRIREDRAFT_43831	GO:0005524	MF	ATP binding
TRIREDRAFT_43831	GO:0016021	CC	integral component of membrane
TRIREDRAFT_43873	GO:0005975	BP	carbohydrate metabolic process
TRIREDRAFT_43873	GO:0004553	MF	hydrolase activity
TRIREDRAFT_43873	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
TRIREDRAFT_43877	GO:0032012	BP	regulation of ARF protein signal transduction
TRIREDRAFT_43877	GO:0005086	MF	ARF guanyl-nucleotide exchange factor activity
TRIREDRAFT_43877	GO:0005086	MF	ARF guanyl-nucleotide exchange factor activity
TRIREDRAFT_43877	GO:0032012	BP	regulation of ARF protein signal transduction
TRIREDRAFT_43893	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_43893	GO:0046577	MF	long-chain-alcohol oxidase activity
TRIREDRAFT_43893	GO:0016614	MF	oxidoreductase activity
TRIREDRAFT_43893	GO:0055114	BP	 acting on CH-OH group of donors
TRIREDRAFT_43893	GO:0050660	MF	oxidation-reduction process
TRIREDRAFT_43893	GO:0016614	MF	flavin adenine dinucleotide binding
TRIREDRAFT_43893	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_43906	GO:0006412	BP	translation
TRIREDRAFT_43906	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_43906	GO:0003723	MF	RNA binding
TRIREDRAFT_43906	GO:0015934	CC	large ribosomal subunit
TRIREDRAFT_43974	GO:0055085	BP	transmembrane transport
TRIREDRAFT_44038	GO:0016746	MF	transferase activity
TRIREDRAFT_44038	GO:0004742	MF	 transferring acyl groups
TRIREDRAFT_44038	GO:0045254	CC	dihydrolipoyllysine-residue acetyltransferase activity
TRIREDRAFT_44038	GO:0006090	BP	pyruvate dehydrogenase complex
TRIREDRAFT_44041	GO:0051536	MF	iron-sulfur cluster binding
TRIREDRAFT_44041	GO:0009055	MF	electron transfer activity
TRIREDRAFT_44041	GO:0051536	MF	iron-sulfur cluster binding
TRIREDRAFT_44041	GO:0016651	MF	oxidoreductase activity
TRIREDRAFT_44041	GO:0055114	BP	 acting on NAD(P)H
TRIREDRAFT_44041	GO:0016491	MF	oxidation-reduction process
TRIREDRAFT_44041	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_44041	GO:0008137	MF	oxidation-reduction process
TRIREDRAFT_44041	GO:0042773	BP	NADH dehydrogenase (ubiquinone) activity
TRIREDRAFT_44041	GO:0055114	BP	ATP synthesis coupled electron transport
TRIREDRAFT_44041	GO:0016020	CC	oxidation-reduction process
TRIREDRAFT_44041	GO:0009055	MF	membrane
TRIREDRAFT_44041	GO:0051536	MF	electron transfer activity
TRIREDRAFT_44097	GO:0043139	MF	5'-3' DNA helicase activity
TRIREDRAFT_44097	GO:0097255	CC	R2TP complex
TRIREDRAFT_44097	GO:0035267	CC	NuA4 histone acetyltransferase complex
TRIREDRAFT_44097	GO:0043139	MF	5'-3' DNA helicase activity
TRIREDRAFT_44097	GO:0031011	CC	Ino80 complex
TRIREDRAFT_44097	GO:0005524	MF	ATP binding
TRIREDRAFT_44097	GO:0003678	MF	DNA helicase activity
TRIREDRAFT_44175	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_44175	GO:0055085	BP	transmembrane transport
TRIREDRAFT_44175	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_44175	GO:0016021	CC	integral component of membrane
TRIREDRAFT_4421	GO:0016742	MF	hydroxymethyl-
TRIREDRAFT_4421	GO:0009058	BP	 formyl- and related transferase activity
TRIREDRAFT_44214	GO:0016787	MF	hydrolase activity
TRIREDRAFT_4422	GO:0006357	BP	regulation of transcription by RNA polymerase II
TRIREDRAFT_4422	GO:0003712	MF	transcription coregulator activity
TRIREDRAFT_4422	GO:0016592	CC	mediator complex
TRIREDRAFT_44278	GO:0055085	BP	transmembrane transport
TRIREDRAFT_4428	GO:0005515	MF	protein binding
TRIREDRAFT_44290	GO:0003677	MF	DNA binding
TRIREDRAFT_44330	GO:0005524	MF	ATP binding
TRIREDRAFT_44330	GO:0005524	MF	ATP binding
TRIREDRAFT_44330	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_44330	GO:0004672	MF	protein kinase activity
TRIREDRAFT_44330	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_44330	GO:0004672	MF	protein kinase activity
TRIREDRAFT_44366	GO:0008081	MF	phosphoric diester hydrolase activity
TRIREDRAFT_44366	GO:0006629	BP	lipid metabolic process
TRIREDRAFT_44386	GO:0003723	MF	RNA binding
TRIREDRAFT_44386	GO:0006412	BP	translation
TRIREDRAFT_44386	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_44386	GO:0005840	CC	ribosome
TRIREDRAFT_44389	GO:0016151	MF	nickel cation binding
TRIREDRAFT_44389	GO:0003924	MF	GTPase activity
TRIREDRAFT_44389	GO:0006807	BP	nitrogen compound metabolic process
TRIREDRAFT_44399	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_44419	GO:0005737	CC	cytoplasm
TRIREDRAFT_44434	GO:0006412	BP	translation
TRIREDRAFT_44434	GO:0005840	CC	ribosome
TRIREDRAFT_44434	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_44434	GO:0006412	BP	translation
TRIREDRAFT_44434	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_44434	GO:0005840	CC	ribosome
TRIREDRAFT_44449	GO:0009451	BP	RNA modification
TRIREDRAFT_44449	GO:0009982	MF	pseudouridine synthase activity
TRIREDRAFT_44449	GO:0003723	MF	RNA binding
TRIREDRAFT_44449	GO:0001522	BP	pseudouridine synthesis
TRIREDRAFT_44449	GO:0006396	BP	RNA processing
TRIREDRAFT_44449	GO:0003723	MF	RNA binding
TRIREDRAFT_44459	GO:0005524	MF	ATP binding
TRIREDRAFT_44459	GO:0006260	BP	DNA replication
TRIREDRAFT_44459	GO:0003677	MF	DNA binding
TRIREDRAFT_44476	GO:0055085	BP	transmembrane transport
TRIREDRAFT_44476	GO:0005524	MF	ATP binding
TRIREDRAFT_44476	GO:0016021	CC	integral component of membrane
TRIREDRAFT_44476	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
TRIREDRAFT_44476	GO:0005524	MF	ATP binding
TRIREDRAFT_44476	GO:0016887	MF	ATPase activity
TRIREDRAFT_44476	GO:0005524	MF	ATP binding
TRIREDRAFT_44476	GO:0016021	CC	integral component of membrane
TRIREDRAFT_44488	GO:0016070	BP	RNA metabolic process
TRIREDRAFT_44488	GO:0051028	BP	mRNA transport
TRIREDRAFT_44488	GO:0045292	BP	mRNA cis splicing
TRIREDRAFT_44488	GO:0000339	MF	 via spliceosome
TRIREDRAFT_44488	GO:0005846	CC	RNA cap binding
TRIREDRAFT_44492	GO:0030150	BP	protein import into mitochondrial matrix
TRIREDRAFT_44492	GO:0008320	MF	protein transmembrane transporter activity
TRIREDRAFT_44492	GO:0005741	CC	mitochondrial outer membrane
TRIREDRAFT_44492	GO:0055085	BP	transmembrane transport
TRIREDRAFT_44492	GO:0005741	CC	mitochondrial outer membrane
TRIREDRAFT_44529	GO:0005978	BP	glycogen biosynthetic process
TRIREDRAFT_44529	GO:0004373	MF	glycogen (starch) synthase activity
TRIREDRAFT_4454	GO:0016020	CC	membrane
TRIREDRAFT_44624	GO:0016787	MF	hydrolase activity
TRIREDRAFT_44628	GO:0006569	BP	tryptophan catabolic process
TRIREDRAFT_44628	GO:0005737	CC	cytoplasm
TRIREDRAFT_44628	GO:0030429	MF	kynureninase activity
TRIREDRAFT_44628	GO:0009435	BP	NAD biosynthetic process
TRIREDRAFT_44628	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_44628	GO:0003824	MF	catalytic activity
TRIREDRAFT_44640	GO:0015105	MF	arsenite transmembrane transporter activity
TRIREDRAFT_44640	GO:0016021	CC	integral component of membrane
TRIREDRAFT_44640	GO:0015700	BP	arsenite transport
TRIREDRAFT_44684	GO:0005515	MF	protein binding
